dyad.complete	dyad.id	single.id	child.adult	sex	box	rando.order	irrelevant.action	trial	action	aoi	stimulus.name	aoi.time	time.demo	time.fixations.screen	behavior
1	20	20.parent	parent	female	2	A	PI	2	R	marble	2	69	748	429	1
1	20	20.parent	parent	female	2	A	PI	2	R	box	2	429	748	429	1
1	20	20.parent	parent	female	2	A	PI	2	R	tool	2	0	748	429	1
1	20	20.parent	parent	female	2	A	PI	2	R	box+barrier	2	429	748	429	1
1	20	20.parent	parent	female	2	A	PI	2	R	hands+tool	2	68	748	429	1
1	20	20.parent	parent	female	2	A	PI	2	R	hand+barrier+tool	2	68	748	429	1
1	20	20.parent	parent	female	2	A	PI	2	R	hand+box+barrier+tool	2	429	748	429	1
1	20	20.parent	parent	female	2	A	PI	2	SM	face	2	33	387	186	1
1	20	20.parent	parent	female	2	A	PI	2	SM	hands	2	67	387	186	1
1	20	20.parent	parent	female	2	A	PI	2	SM	marble	2	67	387	186	1
1	20	20.parent	parent	female	2	A	PI	2	SM	box	2	85	387	186	1
1	20	20.parent	parent	female	2	A	PI	2	SM	tool	2	0	387	186	1
1	20	20.parent	parent	female	2	A	PI	2	SM	box+barrier	2	85	387	186	1
1	20	20.parent	parent	female	2	A	PI	2	SM	hands+tool	2	67	387	186	1
1	20	20.parent	parent	female	2	A	PI	2	SM	hand+barrier+tool	2	67	387	186	1
1	20	20.parent	parent	female	2	A	PI	2	SM	hand+box+barrier+tool	2	152	387	186	1
1	20	20.parent	parent	female	2	A	PI	3	PI	face	2	0	748	554	1
1	20	20.parent	parent	female	2	A	PI	3	PI	hands	2	288	748	554	1
1	20	20.parent	parent	female	2	A	PI	3	PI	marble	2	0	748	554	1
1	20	20.parent	parent	female	2	A	PI	3	PI	box	2	528	748	554	1
1	20	20.parent	parent	female	2	A	PI	3	PI	tool	2	0	748	554	1
1	20	20.parent	parent	female	2	A	PI	3	PI	box+barrier	2	528	748	554	1
1	20	20.parent	parent	female	2	A	PI	3	PI	hands+tool	2	288	748	554	1
1	20	20.parent	parent	female	2	A	PI	3	PI	hand+barrier+tool	2	288	748	554	1
1	20	20.parent	parent	female	2	A	PI	3	PI	hand+box+barrier+tool	2	528	748	554	1
1	20	20.parent	parent	female	2	A	PI	3	R	face	2	103	750	543	1
1	20	20.parent	parent	female	2	A	PI	3	R	hands	2	138	750	543	1
1	20	20.parent	parent	female	2	A	PI	3	R	marble	2	0	750	543	1
1	20	20.parent	parent	female	2	A	PI	3	R	box	2	409	750	543	1
1	20	20.parent	parent	female	2	A	PI	3	R	tool	2	0	750	543	1
1	20	20.parent	parent	female	2	A	PI	3	R	box+barrier	2	409	750	543	1
1	20	20.parent	parent	female	2	A	PI	3	R	hands+tool	2	138	750	543	1
1	20	20.parent	parent	female	2	A	PI	3	R	hand+barrier+tool	2	138	750	543	1
1	20	20.parent	parent	female	2	A	PI	3	R	hand+box+barrier+tool	2	409	750	543	1
1	20	20.parent	parent	female	2	A	PI	3	SM	face	2	0	390	275	1
1	20	20.parent	parent	female	2	A	PI	3	SM	hands	2	34	390	275	1
1	20	20.parent	parent	female	2	A	PI	3	SM	marble	2	34	390	275	1
1	20	20.parent	parent	female	2	A	PI	3	SM	box	2	228	390	275	1
1	20	20.parent	parent	female	2	A	PI	3	SM	tool	2	0	390	275	1
1	20	20.parent	parent	female	2	A	PI	3	SM	box+barrier	2	228	390	275	1
1	20	20.parent	parent	female	2	A	PI	3	SM	hands+tool	2	34	390	275	1
1	20	20.parent	parent	female	2	A	PI	3	SM	hand+barrier+tool	2	34	390	275	1
1	20	20.parent	parent	female	2	A	PI	3	SM	hand+box+barrier+tool	2	262	390	275	1
1	20	20.parent	parent	female	3	A	PI	0	Intro	face	3	13	748	389	0
1	20	20.parent	parent	female	3	A	PI	0	Intro	hands	3	10	748	389	0
1	20	20.parent	parent	female	3	A	PI	0	Intro	marble	3	0	748	389	0
1	20	20.parent	parent	female	3	A	PI	0	Intro	box	3	345	748	389	0
1	20	20.parent	parent	female	3	A	PI	0	Intro	tool	3	19	748	389	0
1	20	20.parent	parent	female	3	A	PI	0	Intro	box+barrier	3	345	748	389	0
1	20	20.parent	parent	female	3	A	PI	0	Intro	hands+tool	3	19	748	389	0
1	20	20.parent	parent	female	3	A	PI	0	Intro	hand+barrier+tool	3	19	748	389	0
1	20	20.parent	parent	female	3	A	PI	0	Intro	hand+box+barrier+tool	3	364	748	389	0
1	20	20.parent	parent	female	3	A	PI	1	PI	face	3	71	748	552	0
1	20	20.parent	parent	female	3	A	PI	1	PI	hands	3	254	748	552	0
1	20	20.parent	parent	female	3	A	PI	1	PI	marble	3	58	748	552	0
1	20	20.parent	parent	female	3	A	PI	1	PI	box	3	480	748	552	0
1	20	20.parent	parent	female	3	A	PI	1	PI	tool	3	0	748	552	0
1	20	20.parent	parent	female	3	A	PI	1	PI	box+barrier	3	480	748	552	0
1	20	20.parent	parent	female	3	A	PI	1	PI	hands+tool	3	254	748	552	0
1	20	20.parent	parent	female	3	A	PI	1	PI	hand+barrier+tool	3	254	748	552	0
1	20	20.parent	parent	female	3	A	PI	1	PI	hand+box+barrier+tool	3	480	748	552	0
1	20	20.parent	parent	female	3	A	PI	1	R	face	3	12	749	570	0
1	20	20.parent	parent	female	3	A	PI	1	R	hands	3	81	749	570	0
1	20	20.parent	parent	female	3	A	PI	1	R	marble	3	59	749	570	0
1	20	20.parent	parent	female	3	A	PI	1	R	box	3	550	749	570	0
1	20	20.parent	parent	female	3	A	PI	1	R	tool	3	256	749	570	0
1	20	20.parent	parent	female	3	A	PI	1	R	box+barrier	3	550	749	570	0
1	20	20.parent	parent	female	3	A	PI	1	R	hands+tool	3	337	749	570	0
1	20	20.parent	parent	female	3	A	PI	1	R	hand+barrier+tool	3	337	749	570	0
1	20	20.parent	parent	female	3	A	PI	1	R	hand+box+barrier+tool	3	550	749	570	0
1	20	20.parent	parent	female	3	A	PI	1	SM	face	3	55	407	157	0
1	20	20.parent	parent	female	3	A	PI	1	SM	hands	3	37	407	157	0
1	20	20.parent	parent	female	3	A	PI	1	SM	marble	3	37	407	157	0
1	20	20.parent	parent	female	3	A	PI	1	SM	box	3	65	407	157	0
1	20	20.parent	parent	female	3	A	PI	1	SM	tool	3	0	407	157	0
1	20	20.parent	parent	female	3	A	PI	1	SM	box+barrier	3	65	407	157	0
1	20	20.parent	parent	female	3	A	PI	1	SM	hands+tool	3	37	407	157	0
1	20	20.parent	parent	female	3	A	PI	1	SM	hand+barrier+tool	3	37	407	157	0
1	20	20.parent	parent	female	3	A	PI	1	SM	hand+box+barrier+tool	3	102	407	157	0
1	20	20.parent	parent	female	3	A	PI	2	PI	face	3	0	748	265	0
1	20	20.parent	parent	female	3	A	PI	2	PI	hands	3	19	748	265	0
1	20	20.parent	parent	female	3	A	PI	2	PI	marble	3	0	748	265	0
1	20	20.parent	parent	female	3	A	PI	2	PI	box	3	264	748	265	0
1	20	20.parent	parent	female	3	A	PI	2	PI	tool	3	0	748	265	0
1	20	20.parent	parent	female	3	A	PI	2	PI	box+barrier	3	264	748	265	0
1	20	20.parent	parent	female	3	A	PI	2	PI	hands+tool	3	19	748	265	0
1	20	20.parent	parent	female	3	A	PI	2	PI	hand+barrier+tool	3	19	748	265	0
1	20	20.parent	parent	female	3	A	PI	2	PI	hand+box+barrier+tool	3	264	748	265	0
1	20	20.parent	parent	female	3	A	PI	2	R	face	3	0	748	506	0
1	20	20.parent	parent	female	3	A	PI	2	R	hands	3	21	748	506	0
1	20	20.parent	parent	female	3	A	PI	2	R	marble	3	159	748	506	0
1	20	20.parent	parent	female	3	A	PI	2	R	box	3	505	748	506	0
1	20	20.parent	parent	female	3	A	PI	2	R	tool	3	117	748	506	0
1	20	20.parent	parent	female	3	A	PI	2	R	box+barrier	3	505	748	506	0
1	20	20.parent	parent	female	3	A	PI	2	R	hands+tool	3	138	748	506	0
1	20	20.parent	parent	female	3	A	PI	2	R	hand+barrier+tool	3	138	748	506	0
1	20	20.parent	parent	female	3	A	PI	2	R	hand+box+barrier+tool	3	505	748	506	0
1	20	20.parent	parent	female	3	A	PI	2	SM	face	3	22	406	199	0
1	20	20.parent	parent	female	3	A	PI	2	SM	hands	3	47	406	199	0
1	20	20.parent	parent	female	3	A	PI	2	SM	marble	3	25	406	199	0
1	20	20.parent	parent	female	3	A	PI	2	SM	box	3	117	406	199	0
1	20	20.parent	parent	female	3	A	PI	2	SM	tool	3	22	406	199	0
1	20	20.parent	parent	female	3	A	PI	2	SM	box+barrier	3	117	406	199	0
1	20	20.parent	parent	female	3	A	PI	2	SM	hands+tool	3	47	406	199	0
1	20	20.parent	parent	female	3	A	PI	2	SM	hand+barrier+tool	3	47	406	199	0
1	20	20.parent	parent	female	3	A	PI	2	SM	hand+box+barrier+tool	3	164	406	199	0
1	20	20.parent	parent	female	3	A	PI	3	PI	face	3	160	750	655	0
1	20	20.parent	parent	female	3	A	PI	3	PI	hands	3	457	750	655	0
1	20	20.parent	parent	female	3	A	PI	3	PI	marble	3	0	750	655	0
1	20	20.parent	parent	female	3	A	PI	3	PI	box	3	494	750	655	0
1	20	20.parent	parent	female	3	A	PI	3	PI	tool	3	0	750	655	0
1	20	20.parent	parent	female	3	A	PI	3	PI	box+barrier	3	494	750	655	0
1	20	20.parent	parent	female	3	A	PI	3	PI	hands+tool	3	457	750	655	0
1	20	20.parent	parent	female	3	A	PI	3	PI	hand+barrier+tool	3	457	750	655	0
1	20	20.parent	parent	female	3	A	PI	3	PI	hand+box+barrier+tool	3	494	750	655	0
1	20	20.parent	parent	female	3	A	PI	3	R	face	3	0	748	562	0
1	20	20.parent	parent	female	3	A	PI	3	R	hands	3	60	748	562	0
1	20	20.parent	parent	female	3	A	PI	3	R	marble	3	136	748	562	0
1	20	20.parent	parent	female	3	A	PI	3	R	box	3	549	748	562	0
1	20	20.parent	parent	female	3	A	PI	3	R	tool	3	208	748	562	0
1	20	20.parent	parent	female	3	A	PI	3	R	box+barrier	3	549	748	562	0
1	20	20.parent	parent	female	3	A	PI	3	R	hands+tool	3	268	748	562	0
1	20	20.parent	parent	female	3	A	PI	3	R	hand+barrier+tool	3	268	748	562	0
1	20	20.parent	parent	female	3	A	PI	3	R	hand+box+barrier+tool	3	549	748	562	0
1	20	20.parent	parent	female	3	A	PI	3	SM	face	3	0	407	186	0
1	20	20.parent	parent	female	3	A	PI	3	SM	hands	3	34	407	186	0
1	20	20.parent	parent	female	3	A	PI	3	SM	marble	3	22	407	186	0
1	20	20.parent	parent	female	3	A	PI	3	SM	box	3	54	407	186	0
1	20	20.parent	parent	female	3	A	PI	3	SM	tool	3	0	407	186	0
1	20	20.parent	parent	female	3	A	PI	3	SM	box+barrier	3	54	407	186	0
1	20	20.parent	parent	female	3	A	PI	3	SM	hands+tool	3	34	407	186	0
1	20	20.parent	parent	female	3	A	PI	3	SM	hand+barrier+tool	3	34	407	186	0
1	20	20.parent	parent	female	3	A	PI	3	SM	hand+box+barrier+tool	3	88	407	186	0
1	20	20.parent	parent	female	4	A	NC	0	Intro	face	4	16	753	258	0
1	20	20.parent	parent	female	4	A	NC	0	Intro	hands	4	17	753	258	0
1	20	20.parent	parent	female	4	A	NC	0	Intro	marble	4	54	753	258	0
1	20	20.parent	parent	female	4	A	NC	0	Intro	box	4	196	753	258	0
1	20	20.parent	parent	female	4	A	NC	0	Intro	tool	4	0	753	258	0
1	20	20.parent	parent	female	4	A	NC	0	Intro	box+barrier	4	196	753	258	0
1	20	20.parent	parent	female	4	A	NC	0	Intro	hands+tool	4	17	753	258	0
1	20	20.parent	parent	female	4	A	NC	0	Intro	hand+barrier+tool	4	17	753	258	0
1	20	20.parent	parent	female	4	A	NC	0	Intro	hand+box+barrier+tool	4	213	753	258	0
1	20	20.parent	parent	female	4	A	NC	1	NC	face	4	61	747	334	0
1	20	20.parent	parent	female	4	A	NC	1	NC	hands	4	153	747	334	0
1	20	20.parent	parent	female	4	A	NC	1	NC	marble	4	50	747	334	0
1	20	20.parent	parent	female	4	A	NC	1	NC	box	4	119	747	334	0
1	20	20.parent	parent	female	4	A	NC	1	NC	tool	4	0	747	334	0
1	20	20.parent	parent	female	4	A	NC	1	NC	box+barrier	4	119	747	334	0
1	20	20.parent	parent	female	4	A	NC	1	NC	hands+tool	4	153	747	334	0
1	20	20.parent	parent	female	4	A	NC	1	NC	hand+barrier+tool	4	153	747	334	0
1	20	20.parent	parent	female	4	A	NC	1	NC	hand+box+barrier+tool	4	272	747	334	0
1	20	20.parent	parent	female	4	A	NC	1	R	face	4	0	747	277	0
1	20	20.parent	parent	female	4	A	NC	1	R	hands	4	173	747	277	0
1	20	20.parent	parent	female	4	A	NC	1	R	marble	4	115	747	277	0
1	20	20.parent	parent	female	4	A	NC	1	R	box	4	135	747	277	0
1	20	20.parent	parent	female	4	A	NC	1	R	tool	4	177	747	277	0
1	20	20.parent	parent	female	4	A	NC	1	R	box+barrier	4	135	747	277	0
1	20	20.parent	parent	female	4	A	NC	1	R	hands+tool	4	223	747	277	0
1	20	20.parent	parent	female	4	A	NC	1	R	hand+barrier+tool	4	223	747	277	0
1	20	20.parent	parent	female	4	A	NC	1	R	hand+box+barrier+tool	4	277	747	277	0
1	20	20.parent	parent	female	4	A	NC	1	SM	face	4	16	481	137	0
1	20	20.parent	parent	female	4	A	NC	1	SM	hands	4	111	481	137	0
1	20	20.parent	parent	female	4	A	NC	1	SM	marble	4	34	481	137	0
1	20	20.parent	parent	female	4	A	NC	1	SM	box	4	0	481	137	0
1	20	20.parent	parent	female	4	A	NC	1	SM	tool	4	70	481	137	0
1	20	20.parent	parent	female	4	A	NC	1	SM	box+barrier	4	0	481	137	0
1	20	20.parent	parent	female	4	A	NC	1	SM	hands+tool	4	111	481	137	0
1	20	20.parent	parent	female	4	A	NC	1	SM	hand+barrier+tool	4	111	481	137	0
1	20	20.parent	parent	female	4	A	NC	1	SM	hand+box+barrier+tool	4	111	481	137	0
1	20	20.parent	parent	female	4	A	NC	2	NC	face	4	0	750	247	0
1	20	20.parent	parent	female	4	A	NC	2	NC	hands	4	48	750	247	0
1	20	20.parent	parent	female	4	A	NC	2	NC	marble	4	108	750	247	0
1	20	20.parent	parent	female	4	A	NC	2	NC	box	4	155	750	247	0
1	20	20.parent	parent	female	4	A	NC	2	NC	tool	4	69	750	247	0
1	20	20.parent	parent	female	4	A	NC	2	NC	box+barrier	4	155	750	247	0
1	20	20.parent	parent	female	4	A	NC	2	NC	hands+tool	4	92	750	247	0
1	20	20.parent	parent	female	4	A	NC	2	NC	hand+barrier+tool	4	92	750	247	0
1	20	20.parent	parent	female	4	A	NC	2	NC	hand+box+barrier+tool	4	247	750	247	0
1	20	20.parent	parent	female	4	A	NC	2	R	face	4	0	748	249	0
1	20	20.parent	parent	female	4	A	NC	2	R	hands	4	56	748	249	0
1	20	20.parent	parent	female	4	A	NC	2	R	marble	4	57	748	249	0
1	20	20.parent	parent	female	4	A	NC	2	R	box	4	248	748	249	0
1	20	20.parent	parent	female	4	A	NC	2	R	tool	4	51	748	249	0
1	20	20.parent	parent	female	4	A	NC	2	R	box+barrier	4	248	748	249	0
1	20	20.parent	parent	female	4	A	NC	2	R	hands+tool	4	59	748	249	0
1	20	20.parent	parent	female	4	A	NC	2	R	hand+barrier+tool	4	59	748	249	0
1	20	20.parent	parent	female	4	A	NC	2	R	hand+box+barrier+tool	4	248	748	249	0
1	20	20.parent	parent	female	4	A	NC	2	SM	face	4	13	480	157	0
1	20	20.parent	parent	female	4	A	NC	2	SM	hands	4	137	480	157	0
1	20	20.parent	parent	female	4	A	NC	2	SM	marble	4	71	480	157	0
1	20	20.parent	parent	female	4	A	NC	2	SM	box	4	0	480	157	0
1	20	20.parent	parent	female	4	A	NC	2	SM	tool	4	0	480	157	0
1	20	20.parent	parent	female	4	A	NC	2	SM	box+barrier	4	0	480	157	0
1	20	20.parent	parent	female	4	A	NC	2	SM	hands+tool	4	137	480	157	0
1	20	20.parent	parent	female	4	A	NC	2	SM	hand+barrier+tool	4	137	480	157	0
1	20	20.parent	parent	female	4	A	NC	2	SM	hand+box+barrier+tool	4	137	480	157	0
1	20	20.parent	parent	female	4	A	NC	3	NC	face	4	227	748	393	0
1	20	20.parent	parent	female	4	A	NC	3	NC	hands	4	103	748	393	0
1	20	20.parent	parent	female	4	A	NC	3	NC	marble	4	0	748	393	0
1	20	20.parent	parent	female	4	A	NC	3	NC	box	4	0	748	393	0
1	20	20.parent	parent	female	4	A	NC	3	NC	tool	4	9	748	393	0
1	20	20.parent	parent	female	4	A	NC	3	NC	box+barrier	4	0	748	393	0
1	20	20.parent	parent	female	4	A	NC	3	NC	hands+tool	4	103	748	393	0
1	20	20.parent	parent	female	4	A	NC	3	NC	hand+barrier+tool	4	103	748	393	0
1	20	20.parent	parent	female	4	A	NC	3	NC	hand+box+barrier+tool	4	103	748	393	0
1	20	20.parent	parent	female	4	A	NC	3	R	face	4	0	748	258	0
1	20	20.parent	parent	female	4	A	NC	3	R	hands	4	106	748	258	0
1	20	20.parent	parent	female	4	A	NC	3	R	marble	4	100	748	258	0
1	20	20.parent	parent	female	4	A	NC	3	R	box	4	251	748	258	0
1	20	20.parent	parent	female	4	A	NC	3	R	tool	4	24	748	258	0
1	20	20.parent	parent	female	4	A	NC	3	R	box+barrier	4	251	748	258	0
1	20	20.parent	parent	female	4	A	NC	3	R	hands+tool	4	106	748	258	0
1	20	20.parent	parent	female	4	A	NC	3	R	hand+barrier+tool	4	106	748	258	0
1	20	20.parent	parent	female	4	A	NC	3	R	hand+box+barrier+tool	4	251	748	258	0
1	20	20.parent	parent	female	4	A	NC	3	SM	face	4	227	479	276	0
1	20	20.parent	parent	female	4	A	NC	3	SM	hands	4	22	479	276	0
1	20	20.parent	parent	female	4	A	NC	3	SM	marble	4	22	479	276	0
1	20	20.parent	parent	female	4	A	NC	3	SM	box	4	0	479	276	0
1	20	20.parent	parent	female	4	A	NC	3	SM	tool	4	0	479	276	0
1	20	20.parent	parent	female	4	A	NC	3	SM	box+barrier	4	0	479	276	0
1	20	20.parent	parent	female	4	A	NC	3	SM	hands+tool	4	22	479	276	0
1	20	20.parent	parent	female	4	A	NC	3	SM	hand+barrier+tool	4	22	479	276	0
1	20	20.parent	parent	female	4	A	NC	3	SM	hand+box+barrier+tool	4	22	479	276	0
1	21	21.child	child	male	1	B	PI	0	Intro	face	5	425	786	658	0
1	21	21.child	child	male	1	B	PI	0	Intro	hands	5	0	786	658	0
1	21	21.child	child	male	1	B	PI	0	Intro	marble	5	61	786	658	0
1	21	21.child	child	male	1	B	PI	0	Intro	box	5	197	786	658	0
1	21	21.child	child	male	1	B	PI	0	Intro	tool	5	14	786	658	0
1	21	21.child	child	male	1	B	PI	0	Intro	box+barrier	5	197	786	658	0
1	21	21.child	child	male	1	B	PI	0	Intro	hands+tool	5	14	786	658	0
1	21	21.child	child	male	1	B	PI	0	Intro	hand+barrier+tool	5	14	786	658	0
1	21	21.child	child	male	1	B	PI	0	Intro	hand+box+barrier+tool	5	211	786	658	0
1	21	21.child	child	male	1	B	PI	1	PI	face	5	174	750	645	0
1	21	21.child	child	male	1	B	PI	1	PI	hands	5	224	750	645	0
1	21	21.child	child	male	1	B	PI	1	PI	marble	5	39	750	645	0
1	21	21.child	child	male	1	B	PI	1	PI	box	5	325	750	645	0
1	21	21.child	child	male	1	B	PI	1	PI	tool	5	0	750	645	0
1	21	21.child	child	male	1	B	PI	1	PI	box+barrier	5	427	750	645	0
1	21	21.child	child	male	1	B	PI	1	PI	hands+tool	5	224	750	645	0
1	21	21.child	child	male	1	B	PI	1	PI	hand+barrier+tool	5	409	750	645	0
1	21	21.child	child	male	1	B	PI	1	PI	hand+box+barrier+tool	5	437	750	645	0
1	21	21.child	child	male	1	B	PI	1	R	face	5	139	746	649	0
1	21	21.child	child	male	1	B	PI	1	R	hands	5	159	746	649	0
1	21	21.child	child	male	1	B	PI	1	R	marble	5	8	746	649	0
1	21	21.child	child	male	1	B	PI	1	R	box	5	341	746	649	0
1	21	21.child	child	male	1	B	PI	1	R	tool	5	195	746	649	0
1	21	21.child	child	male	1	B	PI	1	R	box+barrier	5	341	746	649	0
1	21	21.child	child	male	1	B	PI	1	R	hands+tool	5	320	746	649	0
1	21	21.child	child	male	1	B	PI	1	R	hand+barrier+tool	5	371	746	649	0
1	21	21.child	child	male	1	B	PI	1	R	hand+box+barrier+tool	5	415	746	649	0
1	21	21.child	child	male	1	B	PI	1	SM	face	5	208	383	342	0
1	21	21.child	child	male	1	B	PI	1	SM	hands	5	76	383	342	0
1	21	21.child	child	male	1	B	PI	1	SM	marble	5	76	383	342	0
1	21	21.child	child	male	1	B	PI	1	SM	box	5	36	383	342	0
1	21	21.child	child	male	1	B	PI	1	SM	tool	5	0	383	342	0
1	21	21.child	child	male	1	B	PI	1	SM	box+barrier	5	36	383	342	0
1	21	21.child	child	male	1	B	PI	1	SM	hands+tool	5	76	383	342	0
1	21	21.child	child	male	1	B	PI	1	SM	hand+barrier+tool	5	76	383	342	0
1	21	21.child	child	male	1	B	PI	1	SM	hand+box+barrier+tool	5	112	383	342	0
1	21	21.child	child	male	1	B	PI	2	PI	face	5	166	748	688	0
1	21	21.child	child	male	1	B	PI	2	PI	hands	5	263	748	688	0
1	21	21.child	child	male	1	B	PI	2	PI	marble	5	0	748	688	0
1	21	21.child	child	male	1	B	PI	2	PI	box	5	428	748	688	0
1	21	21.child	child	male	1	B	PI	2	PI	tool	5	0	748	688	0
1	21	21.child	child	male	1	B	PI	2	PI	box+barrier	5	462	748	688	0
1	21	21.child	child	male	1	B	PI	2	PI	hands+tool	5	263	748	688	0
1	21	21.child	child	male	1	B	PI	2	PI	hand+barrier+tool	5	435	748	688	0
1	21	21.child	child	male	1	B	PI	2	PI	hand+box+barrier+tool	5	462	748	688	0
1	21	21.child	child	male	1	B	PI	2	R	face	5	157	746	663	0
1	21	21.child	child	male	1	B	PI	2	R	hands	5	107	746	663	0
1	21	21.child	child	male	1	B	PI	2	R	marble	5	72	746	663	0
1	21	21.child	child	male	1	B	PI	2	R	box	5	398	746	663	0
1	21	21.child	child	male	1	B	PI	2	R	tool	5	247	746	663	0
1	21	21.child	child	male	1	B	PI	2	R	box+barrier	5	398	746	663	0
1	21	21.child	child	male	1	B	PI	2	R	hands+tool	5	354	746	663	0
1	21	21.child	child	male	1	B	PI	2	R	hand+barrier+tool	5	445	746	663	0
1	21	21.child	child	male	1	B	PI	2	R	hand+box+barrier+tool	5	451	746	663	0
1	21	21.child	child	male	1	B	PI	2	SM	face	5	244	382	345	0
1	21	21.child	child	male	1	B	PI	2	SM	hands	5	57	382	345	0
1	21	21.child	child	male	1	B	PI	2	SM	marble	5	57	382	345	0
1	21	21.child	child	male	1	B	PI	2	SM	box	5	24	382	345	0
1	21	21.child	child	male	1	B	PI	2	SM	tool	5	0	382	345	0
1	21	21.child	child	male	1	B	PI	2	SM	box+barrier	5	24	382	345	0
1	21	21.child	child	male	1	B	PI	2	SM	hands+tool	5	57	382	345	0
1	21	21.child	child	male	1	B	PI	2	SM	hand+barrier+tool	5	57	382	345	0
1	21	21.child	child	male	1	B	PI	2	SM	hand+box+barrier+tool	5	81	382	345	0
1	21	21.child	child	male	1	B	PI	3	PI	face	5	363	748	651	0
1	21	21.child	child	male	1	B	PI	3	PI	hands	5	107	748	651	0
1	21	21.child	child	male	1	B	PI	3	PI	marble	5	50	748	651	0
1	21	21.child	child	male	1	B	PI	3	PI	box	5	252	748	651	0
1	21	21.child	child	male	1	B	PI	3	PI	tool	5	0	748	651	0
1	21	21.child	child	male	1	B	PI	3	PI	box+barrier	5	275	748	651	0
1	21	21.child	child	male	1	B	PI	3	PI	hands+tool	5	107	748	651	0
1	21	21.child	child	male	1	B	PI	3	PI	hand+barrier+tool	5	221	748	651	0
1	21	21.child	child	male	1	B	PI	3	PI	hand+box+barrier+tool	5	275	748	651	0
1	21	21.child	child	male	1	B	PI	3	R	face	5	118	747	686	0
1	21	21.child	child	male	1	B	PI	3	R	hands	5	97	747	686	0
1	21	21.child	child	male	1	B	PI	3	R	marble	5	0	747	686	0
1	21	21.child	child	male	1	B	PI	3	R	box	5	394	747	686	0
1	21	21.child	child	male	1	B	PI	3	R	tool	5	270	747	686	0
1	21	21.child	child	male	1	B	PI	3	R	box+barrier	5	419	747	686	0
1	21	21.child	child	male	1	B	PI	3	R	hands+tool	5	367	747	686	0
1	21	21.child	child	male	1	B	PI	3	R	hand+barrier+tool	5	466	747	686	0
1	21	21.child	child	male	1	B	PI	3	R	hand+box+barrier+tool	5	494	747	686	0
1	21	21.child	child	male	1	B	PI	3	SM	face	5	198	381	327	0
1	21	21.child	child	male	1	B	PI	3	SM	hands	5	0	381	327	0
1	21	21.child	child	male	1	B	PI	3	SM	marble	5	0	381	327	0
1	21	21.child	child	male	1	B	PI	3	SM	box	5	34	381	327	0
1	21	21.child	child	male	1	B	PI	3	SM	tool	5	0	381	327	0
1	21	21.child	child	male	1	B	PI	3	SM	box+barrier	5	34	381	327	0
1	21	21.child	child	male	1	B	PI	3	SM	hands+tool	5	0	381	327	0
1	21	21.child	child	male	1	B	PI	3	SM	hand+barrier+tool	5	0	381	327	0
1	21	21.child	child	male	1	B	PI	3	SM	hand+box+barrier+tool	5	34	381	327	0
1	21	21.child	child	male	2	B	NC	0	Intro	face	6	66	846	130	1
1	21	21.child	child	male	2	B	NC	0	Intro	hands	6	0	846	130	1
1	21	21.child	child	male	2	B	NC	0	Intro	marble	6	0	846	130	1
1	21	21.child	child	male	2	B	NC	0	Intro	box	6	37	846	130	1
1	21	21.child	child	male	2	B	NC	0	Intro	tool	6	0	846	130	1
1	21	21.child	child	male	2	B	NC	0	Intro	box+barrier	6	37	846	130	1
1	21	21.child	child	male	2	B	NC	0	Intro	hands+tool	6	0	846	130	1
1	21	21.child	child	male	2	B	NC	0	Intro	hand+barrier+tool	6	0	846	130	1
1	21	21.child	child	male	2	B	NC	0	Intro	hand+box+barrier+tool	6	37	846	130	1
1	21	21.child	child	male	2	B	NC	1	NC	face	6	8	746	85	1
1	21	21.child	child	male	2	B	NC	1	NC	hands	6	0	746	85	1
1	21	21.child	child	male	2	B	NC	1	NC	marble	6	0	746	85	1
1	21	21.child	child	male	2	B	NC	1	NC	box	6	0	746	85	1
1	21	21.child	child	male	2	B	NC	1	NC	tool	6	0	746	85	1
1	21	21.child	child	male	2	B	NC	1	NC	box+barrier	6	0	746	85	1
1	21	21.child	child	male	2	B	NC	1	NC	hands+tool	6	0	746	85	1
1	21	21.child	child	male	2	B	NC	1	NC	hand+barrier+tool	6	0	746	85	1
1	21	21.child	child	male	2	B	NC	1	NC	hand+box+barrier+tool	6	0	746	85	1
1	21	21.child	child	male	2	B	NC	1	R	face	6	12	746	70	1
1	21	21.child	child	male	2	B	NC	1	R	hands	6	8	746	70	1
1	21	21.child	child	male	2	B	NC	1	R	marble	6	0	746	70	1
1	21	21.child	child	male	2	B	NC	1	R	box	6	35	746	70	1
1	21	21.child	child	male	2	B	NC	1	R	tool	6	0	746	70	1
1	21	21.child	child	male	2	B	NC	1	R	box+barrier	6	35	746	70	1
1	21	21.child	child	male	2	B	NC	1	R	hands+tool	6	8	746	70	1
1	21	21.child	child	male	2	B	NC	1	R	hand+barrier+tool	6	8	746	70	1
1	21	21.child	child	male	2	B	NC	1	R	hand+box+barrier+tool	6	35	746	70	1
1	21	21.child	child	male	2	B	NC	1	SM	face	6	58	387	87	1
